Date,1101.TW,1102.TW,1216.TW,1301.TW,1303.TW,1326.TW,1402.TW,1722.TW,2002.TW,2105.TW,2201.TW,2207.TW,2301.TW,2303.TW,2308.TW,2317.TW,2324.TW,2330.TW,2347.TW,2353.TW,2354.TW,2357.TW,2382.TW,2409.TW,2412.TW,2454.TW,2474.TW,2498.TW,2801.TW,2880.TW,2881.TW,2882.TW,2883.TW,2885.TW,2886.TW,2890.TW,2891.TW,2892.TW,2912.TW,3008.TW,3045.TW,3231.TW,3481.TW,3673.TW,4904.TW,5880.TW,6505.TW
2015-10-07,29.309064865112305,31.031373977661133,50.970298767089844,64.5538330078125,51.614070892333984,61.08031463623047,27.279804229736328,36.534515380859375,18.236797332763672,53.20610046386719,29.152265548706055,324.76483154296875,28.35913848876953,11.300000190734863,146.5706787109375,90.82833862304688,18.84109115600586,135.0,28.77035140991211,13.449999809265137,85.25071716308594,248.82949829101562,48.26865005493164,8.24338436126709,85.9949722290039,258.0,317.8323974609375,64.0,13.168561935424805,12.152097702026367,46.330875396728516,46.75,9.220000267028809,11.392163276672363,19.145950317382812,8.247615814208984,13.85534381866455,12.128419876098633,188.84756469726562,2557.68115234375,87.11006927490234,14.083327293395996,10.091696739196777,76.54098510742188,70.30000305175781,11.036652565002441,70.20189666748047
2015-10-08,29.068525314331055,30.486961364746094,50.3614387512207,65.15714263916016,51.782466888427734,61.93220138549805,26.87665367126465,35.919010162353516,18.464757919311523,53.81968307495117,29.291086196899414,319.5823974609375,28.226577758789062,11.25,149.69815063476562,90.6192626953125,18.706832885742188,136.0,28.602170944213867,13.350000381469727,84.72452545166016,250.09043884277344,48.6061897277832,8.210378646850586,85.9949722290039,265.5,317.3828430175781,64.4000015258789,13.329660415649414,12.074954986572266,45.287776947021484,46.150001525878906,9.069999694824219,11.167906761169434,18.979097366333008,8.133593559265137,13.895506858825684,12.088736534118652,187.10301208496094,2495.5322265625,87.11006927490234,13.92502498626709,9.906529426574707,74.54426574707031,69.5,10.997276306152344,68.91142272949219
2015-10-12,30.070829391479492,31.43968391418457,50.18748092651367,67.13943481445312,53.46644973754883,65.16937255859375,27.458980560302734,36.71036911010742,19.55896759033203,54.696224212646484,30.17028045654297,329.515380859375,28.9775390625,11.399999618530273,149.2517547607422,92.0829086303711,18.43831443786621,138.5,29.31719970703125,14.149999618530273,81.56704711914062,250.09043884277344,49.45004653930664,8.416669845581055,86.43150329589844,266.5,315.13507080078125,67.0,13.571310043334961,12.229238510131836,45.46162414550781,46.20000076293945,9.149999618530273,11.257609367370605,19.020830154418945,8.247615814208984,14.33730697631836,12.207613945007324,189.28370666503906,2581.585205078125,87.54344940185547,14.241544723510742,10.091696739196777,75.11475372314453,70.30000305175781,11.233796119689941,71.92253112792969
2015-10-13,29.42929458618164,31.258214950561523,50.013519287109375,66.53612518310547,54.05584716796875,63.03965377807617,27.190214157104492,36.66640853881836,19.42218780517578,54.345603942871094,31.003202438354492,329.08349609375,29.772628784179688,11.449999809265137,145.67697143554688,91.45543670654297,18.483064651489258,137.5,29.485471725463867,14.199999809265137,80.95307159423828,250.93106079101562,49.11250686645508,8.499185562133789,86.34420013427734,277.0,316.9332580566406,73.69999694824219,13.651860237121582,12.306380271911621,45.46162414550781,46.20000076293945,9.15999984741211,11.481864929199219,19.145950317382812,8.323637962341309,14.658530235290527,12.207613945007324,190.15597534179688,2514.6552734375,87.97683715820312,14.162437438964844,10.230573654174805,75.11475372314453,70.9000015258789,11.352010726928711,69.68570709228516
2015-10-14,29.068525314331055,30.71380043029785,49.31768035888672,65.07096099853516,53.887447357177734,62.69890213012695,27.01103401184082,36.534515380859375,19.148639678955078,53.030792236328125,30.679292678833008,326.0604248046875,28.9775390625,11.899999618530273,146.5706787109375,89.99215698242188,18.30405616760254,136.5,29.23302459716797,14.050000190734863,79.98831176757812,251.35142517089844,49.36566162109375,8.540444374084473,86.34420013427734,272.5,312.8872985839844,72.19999694824219,13.611584663391113,12.152097702026367,45.46162414550781,45.900001525878906,9.039999961853027,11.437013626098633,18.81224250793457,8.209613800048828,14.698694229125977,12.247297286987305,184.48619079589844,2438.163818359375,87.11006927490234,14.122880935668945,10.184282302856445,77.20655059814453,71.19999694824219,11.194332122802734,69.42760467529297
2015-10-15,29.58965492248535,30.849905014038086,49.49163818359375,65.58807373046875,54.98204040527344,63.38041687011719,27.279804229736328,36.44658660888672,19.51337432861328,53.11845016479492,31.234569549560547,333.40216064453125,29.41925811767578,12.300000190734863,142.99588012695312,90.6192626953125,18.43831443786621,140.0,29.443340301513672,14.050000190734863,80.25149536132812,251.35142517089844,49.36566162109375,8.622960090637207,86.69342041015625,276.0,308.39178466796875,70.69999694824219,13.651860237121582,12.229238510131836,45.37470626831055,45.900001525878906,9.0600004196167,11.481864929199219,19.187685012817383,8.209613800048828,14.618453979492188,12.326577186584473,189.71983337402344,2471.628662109375,87.97683715820312,14.004219055175781,10.462035179138184,75.87541198730469,71.0999984741211,11.233796119689941,69.51364135742188
2015-10-16,29.709970474243164,31.212844848632812,49.49163818359375,64.98477172851562,54.64524459838867,64.57305908203125,26.87665367126465,37.54570007324219,19.103046417236328,51.365360260009766,32.483951568603516,335.5615234375,29.198440551757812,12.149999618530273,147.01707458496094,91.76898956298828,18.43831443786621,137.5,29.821924209594727,14.100000381469727,81.1285629272461,247.9888458251953,49.11250686645508,8.540444374084473,86.1695785522461,276.0,297.60260009765625,74.80000305175781,13.73240852355957,12.38352108001709,45.809326171875,46.099998474121094,9.0600004196167,11.61641788482666,19.22933578491211,8.285625457763672,14.979838371276855,12.485052108764648,188.84756469726562,2471.628662109375,89.27699279785156,14.004219055175781,10.462035179138184,74.63934326171875,71.69999694824219,11.391475677490234,69.25554656982422
2015-10-19,30.471731185913086,31.122108459472656,49.40465545654297,66.36376190185547,55.48722839355469,63.891544342041016,26.87665367126465,37.23794174194336,19.239822387695312,52.680179595947266,32.113765716552734,333.83404541015625,29.68428611755371,12.350000381469727,147.01707458496094,91.66451263427734,18.527820587158203,138.0,29.148935317993164,14.699999809265137,78.49736022949219,250.51077270507812,48.43741989135742,8.540444374084473,87.12994384765625,274.0,291.3088684082031,81.0,13.812958717346191,12.26780891418457,46.50472640991211,46.5,9.149999618530273,11.840673446655273,19.271066665649414,8.323637962341309,15.260985374450684,12.564332962036133,190.59210205078125,2342.54931640625,88.41022491455078,13.845914840698242,10.508328437805176,74.16393280029297,71.5,11.391475677490234,70.20189666748047
2015-10-20,29.7901554107666,31.258214950561523,49.66559982299805,66.1913833618164,55.57143020629883,64.48786926269531,27.01103401184082,37.7215576171875,19.33100700378418,52.241905212402344,31.789852142333984,337.7208557128906,29.728500366210938,12.25,146.5706787109375,91.03739929199219,18.527820587158203,139.0,28.644214630126953,14.449999809265137,76.91863250732422,249.24978637695312,47.42478942871094,8.416669845581055,87.3045425415039,275.0,289.960205078125,81.0999984741211,13.893414497375488,12.306380271911621,46.59164810180664,46.70000076293945,9.09000015258789,11.750971794128418,19.604774475097656,8.247615814208984,14.979838371276855,12.604015350341797,190.59210205078125,2309.084228515625,89.27699279785156,13.845914840698242,10.415742874145508,75.20983123779297,71.19999694824219,11.430850982666016,69.59967803955078
2015-10-21,29.629789352416992,30.94063949584961,49.31768035888672,65.58807373046875,56.076622009277344,63.465599060058594,26.787063598632812,37.15001678466797,18.920679092407227,52.329559326171875,32.021217346191406,341.17578125,29.065881729125977,12.050000190734863,147.01707458496094,90.30570983886719,18.214548110961914,138.5,28.517993927001953,14.149999618530273,77.53250885009766,249.6701202392578,47.67794418334961,8.086604118347168,87.12994384765625,264.5,294.0061950683594,75.9000015258789,13.893414497375488,12.152097702026367,46.24394989013672,46.5,9.109999656677246,11.661269187927246,19.312801361083984,8.285625457763672,14.538126945495605,12.524735450744629,194.51734924316406,2309.084228515625,87.54344940185547,13.845914840698242,9.952820777893066,82.7213134765625,71.4000015258789,11.430850982666016,69.16952514648438
